state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,TLSH_nativ,TLSH_hash2vec,Human
state51,state262,False,False,True,False,True,False,True,True,True,False,False,False,False
state51,state140,True,True,True,True,True,True,True,True,True,False,True,False,False
state51,state255,False,False,False,False,False,False,True,False,True,False,True,False,False
state51,state530,True,True,True,True,True,False,True,True,True,False,True,False,False
state51,state133,True,True,True,True,True,True,True,True,True,False,True,True,True
state51,state136,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state532,True,True,True,True,True,False,True,True,True,False,True,False,False
state51,state135,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state415,False,False,True,False,False,False,True,False,True,False,True,False,False
state51,state139,True,True,True,True,True,True,True,True,True,False,True,False,False
state51,state414,False,False,True,False,False,False,True,False,True,False,True,False,False
state51,state535,True,True,True,True,True,True,True,True,True,False,True,False,True
state51,state538,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state416,False,False,True,False,False,False,True,False,True,False,True,False,False
state51,state88,True,True,True,True,True,True,True,True,True,False,True,False,False
state51,state419,False,False,False,False,False,False,True,False,True,False,True,False,False
state51,state87,True,True,True,True,True,True,True,True,True,False,True,False,False
state51,state71,True,True,True,True,True,False,True,True,True,False,True,False,False
state51,state152,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state154,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state144,True,True,True,True,True,False,True,True,True,False,True,False,False
state51,state265,False,False,True,False,False,False,True,False,True,False,True,False,False
state51,state540,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state146,True,True,True,True,True,False,True,True,True,False,True,False,False
state51,state421,False,False,True,False,False,False,True,False,True,False,True,False,False
state51,state542,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state149,True,True,True,True,True,True,True,True,True,False,True,True,True
state51,state423,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state76,False,False,True,False,True,False,True,True,True,False,False,False,False
state51,state560,False,False,True,False,False,False,True,False,True,False,False,False,False
state51,state156,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state552,True,False,True,True,False,False,True,False,True,False,True,False,False
state51,state554,False,False,True,False,False,False,True,False,True,False,False,False,False
state51,state432,True,True,True,True,True,True,True,True,True,False,True,True,True
state51,state555,False,False,True,False,False,False,True,False,True,False,False,False,False
state51,state558,False,False,False,False,False,False,True,False,True,False,True,False,False
state51,state69,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state5,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state8,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state172,False,False,False,False,True,False,True,True,True,False,False,False,False
state6,state570,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state4,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state176,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state572,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state175,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state167,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state562,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state169,False,False,True,False,True,False,True,True,True,False,False,False,False
state6,state565,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state201,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state204,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state566,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state206,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state205,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state56,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state54,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state209,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state58,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state42,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state41,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,index,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state581,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state220,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state582,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state211,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state455,True,False,True,False,True,False,True,True,True,False,True,False,False
state6,state575,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state457,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state578,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state456,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state577,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state217,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state459,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state612,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state46,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state219,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state615,False,False,True,False,True,False,True,True,True,False,False,False,False
state6,state619,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state48,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state30,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state192,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state194,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state196,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state471,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state195,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state591,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state110,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state473,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state594,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state189,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state100,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state463,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state103,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state465,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state586,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state104,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state588,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state621,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state623,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state35,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state505,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state108,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state32,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state506,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state509,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state38,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state37,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state20,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state482,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state484,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state120,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state596,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state199,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state474,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state235,False,False,False,False,True,False,True,True,True,False,False,False,False
state6,state477,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state510,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state598,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state113,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state116,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state478,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state118,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state514,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state516,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state22,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state519,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state26,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state25,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state92,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state97,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state94,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state490,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state251,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state250,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state492,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state131,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state494,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state521,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state18,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state487,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state247,False,False,False,False,True,False,True,True,True,False,False,False,False
state6,state522,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state525,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state526,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state99,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state10,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state15,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state14,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state82,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state80,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state84,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state262,False,False,True,False,True,False,True,True,True,False,False,False,False
state6,state140,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state255,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state530,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state133,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state136,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state532,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state135,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state415,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state139,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state414,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state535,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state538,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state416,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state88,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state419,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state87,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state71,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state152,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state154,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state144,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state265,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state540,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state146,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state421,False,False,True,False,False,False,True,False,True,False,True,False,False
state6,state542,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state149,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state423,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state76,False,False,True,False,True,False,True,True,True,False,False,False,False
state6,state560,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state156,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state552,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state554,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state432,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state555,False,False,True,False,False,False,True,False,True,False,False,False,False
state6,state558,False,False,False,False,False,False,True,False,True,False,True,False,False
state6,state69,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state8,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state172,False,False,False,False,True,False,True,True,True,False,False,False,False
state5,state570,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state4,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state176,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state572,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state175,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state167,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state562,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state169,False,False,True,False,True,False,True,True,True,False,False,False,False
state5,state565,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state201,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state204,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state566,True,True,True,True,True,True,True,True,True,False,True,False,True
state5,state206,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state205,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state56,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state54,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state209,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state58,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state42,True,True,True,True,True,True,True,True,True,False,True,True,True
state5,state41,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,index,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state581,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state220,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state582,True,True,True,True,True,True,True,True,True,False,True,False,True
state5,state211,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state455,True,False,True,False,True,False,True,True,True,False,True,False,True
state5,state575,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state457,True,True,True,True,True,True,True,True,True,False,True,True,True
state5,state578,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state456,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state577,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state217,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state459,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state612,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state46,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state219,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state615,False,False,True,False,True,False,True,True,True,False,False,False,False
state5,state619,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state48,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state30,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state192,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state194,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state196,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state471,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state195,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state591,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state110,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state473,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state594,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state189,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state100,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state463,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state103,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state465,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state586,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state104,True,True,True,True,True,True,True,True,True,False,True,True,True
state5,state588,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state621,False,False,True,False,False,False,True,False,True,False,False,False,False
state5,state623,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state35,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state505,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state108,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state32,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state506,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state509,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state38,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state37,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state20,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state482,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state484,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state120,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state596,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state199,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state474,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state235,False,False,False,False,True,False,True,True,True,False,False,False,False
state5,state477,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state510,True,True,True,True,True,True,True,True,True,False,True,False,True
state5,state598,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state113,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state116,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state478,True,True,True,True,True,True,True,True,True,False,True,True,True
state5,state118,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state514,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state516,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state22,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state519,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state26,True,True,True,True,True,True,True,True,True,False,True,True,True
state5,state25,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state92,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state97,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state94,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state490,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state251,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state250,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state492,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state131,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state494,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state521,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state18,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state487,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state247,False,False,False,False,True,False,True,True,True,False,False,False,False
state5,state522,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state525,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state526,True,True,True,True,True,True,True,True,True,False,True,False,True
state5,state99,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state10,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state15,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state14,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state82,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state80,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state84,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state262,False,False,True,False,True,False,True,True,True,False,False,False,False
state5,state140,True,True,True,True,True,True,True,True,True,False,True,True,True
state5,state255,False,False,False,False,False,False,True,False,True,False,True,False,False
state5,state530,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state133,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state136,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state532,True,True,True,True,True,False,True,True,True,False,True,False,False
state5,state135,True,False,True,True,False,False,True,False,True,False,True,False,False
state5,state415,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state139,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state414,False,False,True,False,False,False,True,False,True,False,True,False,False
state5,state535,True,True,True,True,True,True,True,True,True,False,True,False,False
state5,state538,True,False,True,True,False,False,True,False,True,False,True,False,False
